"","newy","meantreat15","x","Date.closed.K.12.schools","Closed.non.essential.businesses","Mandate.face.mask.use.by.employees.in.public.facing.businesses","State.of.emergency","totalTestResults","id","days","newcase"
"4403",0,0,0,1,1,1,1,NA,30,24,0
"4404",0,0,0,1,1,1,1,NA,30,25,0
"4405",0,0,0,1,1,1,1,NA,30,26,0
"4406",0,0,0,1,1,1,1,NA,30,27,0
"4407",0,0,0,1,1,1,1,NA,30,28,0
"4408",0,0,0,1,1,1,1,NA,30,29,0
"4409",0,0,0,1,1,1,1,NA,30,30,0
"4410",0,0,0,1,1,1,1,NA,30,31,0
"4411",0,0,0,1,1,1,1,NA,30,32,0
"4412",0,0,0,1,1,1,1,NA,30,33,0
"4413",0,0,0,1,1,1,1,NA,30,34,0
"4414",0,0,0,1,1,1,1,NA,30,35,0
"4415",0,0,0,1,1,1,1,NA,30,36,0
"4416",0,0,0,1,1,1,1,NA,30,37,0
"4417",0,0,0,1,1,1,1,NA,30,38,0
"4418",0,0,0,1,1,1,1,NA,30,39,0
"4419",0,0,0,1,1,1,1,NA,30,40,0
"4420",0.693147180559945,0,0,1,1,1,1,NA,30,41,1
"4421",0,0,0,1,1,1,1,NA,30,42,1
"4422",-0.693147180559945,0,0,1,1,1,1,NA,30,43,0
"4423",0,0,0,1,1,1,1,12,30,44,0
"4424",0,0,0,1,1,1,1,18,30,45,0
"4425",0,0,0,1,1,1,1,22,30,46,0
"4426",1.09861228866811,0,0,1,1,1,1,22,30,47,2
"4427",-1.09861228866811,0,0,1,1,1,1,42,30,48,0
"4428",0,0,0,1,1,1,1,42,30,49,0
"4429",0.693147180559945,0,0,1,1,1,1,42,30,50,1
"4430",0,0,0,1,1,1,1,42,30,51,1
"4431",-0.693147180559945,0,0,1,1,1,1,100,30,52,0
"4432",0.693147180559945,0,0,1,1,1,1,100,30,53,1
"4433",-0.693147180559945,0,0,1,1,1,0,219,30,54,0
"4434",2.39789527279837,0,0,1,1,1,0,284,30,55,10
"4435",-0.0953101798043248,0,0,1,1,1,0,284,30,56,9
"4436",0.182321556793954,0,0,0,1,1,0,372,30,57,11
"4437",-0.693147180559945,0,0,0,1,1,0,539,30,58,5
"4438",0.693147180559945,0,0,0,1,1,0,660,30,59,11
"4439",-0.287682072451781,0,0,0,1,1,0,789,30,60,8
"4440",0.367724780125317,0,0,0,1,1,0,1028,30,61,12
"4441",0.802346472524937,0,0,0,1,1,0,1253,30,62,28
"4442",-3.36729582998647,0,0,0,1,1,0,1452,30,63,0
"4443",2.07944154167984,0,0,0,1,1,0,1548,30,64,7
"4444",1.32175583998232,0,0,0,1,1,0,2464,30,65,29
"4445",-0.310154928303839,0,0,0,1,1,0,3138,30,66,21
"4446",0.310154928303839,0.0666666666666667,1,0,1,1,0,3553,30,67,29
"4447",-0.0689928714869517,0.133333333333333,1,0,1,1,0,3843,30,68,27
"4448",1.28291600666606,0.2,1,0,0,1,0,4738,30,69,100
"4449",-0.830930882922999,0.266666666666667,1,0,0,1,0,5700,30,70,43
"4450",-1.38629436111989,0.333333333333333,1,0,0,1,0,5727,30,71,10
"4451",2.32949254591397,0.4,1,0,0,1,0,6400,30,72,112
"4452",-4.72738781871234,0.466666666666667,1,0,0,1,0,6493,30,73,0
"4453",4.12713438504509,0.533333333333333,1,0,0,1,0,7054,30,74,61
"4454",0.279584862219162,0.6,1,0,0,1,0,7505,30,75,81
"4455",0.147157644336287,0.666666666666667,1,0,0,1,0,8032,30,76,94
"4456",-4.55387689160054,0.733333333333333,1,0,0,1,0,8370,30,77,0
"4457",3.49650756146648,0.8,1,0,0,1,0,8734,30,78,32
"4458",0.793951879681911,0.866666666666667,1,0,0,1,0,9177,30,79,72
"4459",-4.29045944114839,0.933333333333333,1,0,0,1,0,9551,30,80,0
"4460",4.20469261939097,1,1,0,0,1,0,9958,30,81,66
"4461",-0.398030129620646,1,1,0,0,1,0,10493,30,82,44
"4462",0.236388778064231,1,1,0,0,1,0,10925,30,83,56
"4463",-4.04305126783455,1,1,0,0,1,0,11207,30,84,0
"4464",5.38449506278909,1,1,0,0,1,0,11610,30,85,217
"4465",-5.38449506278909,1,1,0,0,1,0,12166,30,86,0
"4466",5.00394630594546,1,1,0,0,1,0,12166,30,87,148
"4467",-0.97859461521031,1,1,0,0,1,0,12708,30,88,55
"4468",-0.133531392624523,1,1,0,0,1,0,12852,30,89,48
"4469",0.168622712435793,1,1,0,0,1,0,13424,30,90,57
"4470",-0.276253376628158,1,1,0,0,1,0,14118,30,91,43
"4471",0.810930216216329,1,1,0,0,1,0,14339,30,92,98
"4472",-0.176279242337992,1,1,0,0,1,0,15041,30,93,82
"4473",-0.487014975072273,1,1,0,0,1,0,16012,30,94,50
"4474",0.424883193965266,1,1,0,0,1,0,16809,30,95,77
"4475",-0.137201121513485,1,1,0,0,1,0,17727,30,96,67
"4476",0.0979804083602032,1,1,0,0,1,0,18751,30,97,74
"4477",-0.0270286723879192,1,1,0,0,1,0,19724,30,98,72
"4478",-0.398639143037764,1,1,0,0,1,0,20145,30,99,48
"4479",0.596816071621513,1,1,0,0,1,0,20746,30,100,88
"4480",0.617309104168441,1,1,0,0,1,0,21921,30,101,164
"4481",-0.318453731118534,1,1,0,0,1,0,22049,30,102,119
"4482",-0.287682072451781,1,1,0,0,0,0,24349,30,103,89
"4483",-0.23712979328895,1,1,0,0,0,0,28393,30,104,70
"4484",-0.370859578930689,1,1,0,0,0,0,26870,30,105,48
"4485",0.77161879600144,1,1,0,0,0,0,26870,30,106,105
"4486",-0.0287101058824311,1,1,0,0,0,0,27733,30,107,102
"4487",0.0192313619278872,1,1,0,0,0,0,28806,30,108,104
"4488",-0.479573080261886,1,1,0,0,0,0,30672,30,109,64
"4489",-0.0635134057223254,1,1,0,0,0,0,32298,30,110,60
"4490",0.388935806156954,1,1,0,0,0,0,33453,30,111,89
"4491",-0.117783035656384,1,1,0,0,0,0,34883,30,112,79
"4492",-0.27115277050057,1,1,0,0,0,0,35561,30,113,60
"4493",0.319942934670002,1,1,0,0,0,0,37216,30,114,83
"4494",-0.154150679827258,1,1,0,0,0,0,39175,30,115,71
"4495",0.367724780125317,1,1,0,0,0,0,42612,30,116,103
"4496",-0.930818832437065,1,1,0,0,0,0,42676,30,117,40
"4497",0.329479201130242,1,1,0,0,0,0,44752,30,118,56
"4498",0.205443974214809,1,1,0,0,0,0,44878,30,119,69
"4499",0.748717031714755,1,1,0,0,0,0,49474,30,120,147
"4500",-0.777704568588008,1,1,0,0,0,0,50888,30,121,67
"4501",0.162518929497774,1,1,0,0,0,0,52830,30,122,79
"4502",-0.0512932943875501,1,1,0,0,0,0,55100,30,123,75
"4503",-0.21985947611302,1,1,0,0,0,0,59539,30,124,60
"4504",-0.219053566062685,1,1,0,0,0,0,59539,30,125,48
"4505",-0.336472236621213,1,1,0,0,0,0,61386,30,126,34
"4506",0.470003629245736,1,1,0,0,0,0,63039,30,127,55
"4507",0.619039208406223,1,1,0,0,0,0,64232,30,128,103
"4508",0,1,1,0,0,0,0,65596,30,129,103
"4509",-4.64439089914137,1,1,0,0,0,0,66862,30,130,0
"4510",5.07517381523383,1,1,0,0,0,0,68960,30,131,159
"4511",-1.51982575374441,1,1,0,0,0,0,70280,30,132,34
"4512",0.619039208406223,1,1,0,0,0,0,72456,30,133,64
"4513",-0.324239668185578,1,1,0,0,0,0,74344,30,134,46
"4514",0.556571645554195,1,1,0,0,0,0,75739,30,135,81
"4515",-0.0500104205746617,1,1,0,0,0,0,75965,30,136,77
"4516",-0.152016207298626,1,1,0,0,0,0,79765,30,137,66
"4517",-0.985816794522765,1,1,0,0,0,0,84009,30,138,24
"4518",0.392042087776024,1,1,0,0,0,0,84009,30,139,36
"4519",-3.61091791264422,1,1,0,0,0,0,85552,30,140,0
"4520",4.60517018598809,1,1,0,0,0,0,87123,30,141,99
"4521",-1.13943428318837,1,1,0,0,0,0,88647,30,142,31
"4522",0.295464212893836,1,1,0,0,0,0,89907,30,143,42
"4523",0.130620182417064,1,1,0,0,0,0,91917,30,144,48
"4524",-0.896088024556636,1,1,0,0,0,0,93956,30,145,19
"4525",0.336472236621213,1,1,0,0,0,0,96421,30,146,27
"4526",-0.336472236621213,1,1,0,0,0,0,98873,30,147,19
"4527",1.2947271675944,1,1,0,0,0,0,98873,30,148,72
"4528",-1.58240924004618,1,1,0,0,0,0,100086,30,149,14
"4529",0.902867711542014,1,1,0,0,0,0,101984,30,150,36
"4530",-0.114410351177744,1,1,0,0,0,0,103725,30,151,32
"4531",NA,0,0,NA,NA,NA,NA,NA,31,1,0
"4532",0,0,0,NA,NA,NA,NA,NA,31,2,0
"4533",0,0,0,1,1,1,1,NA,31,3,0
"4534",0,0,0,1,1,1,1,NA,31,4,0
"4535",0,0,0,1,1,1,1,NA,31,5,0
"4536",0,0,0,1,1,1,1,NA,31,6,0
"4537",0,0,0,1,1,1,1,NA,31,7,0
"4538",0,0,0,1,1,1,1,NA,31,8,0
"4539",0,0,0,1,1,1,1,NA,31,9,0
"4540",0,0,0,1,1,1,1,NA,31,10,0
"4541",0,0,0,1,1,1,1,NA,31,11,0
"4542",0,0,0,1,1,1,1,NA,31,12,0
"4543",0,0,0,1,1,1,1,NA,31,13,0
"4544",0,0,0,1,1,1,1,NA,31,14,0
"4545",0,0,0,1,1,1,1,NA,31,15,0
"4546",0,0,0,1,1,1,1,NA,31,16,0
"4547",0,0,0,1,1,1,1,NA,31,17,0
"4548",0,0,0,1,1,1,1,NA,31,18,0
"4549",0,0,0,1,1,1,1,NA,31,19,0
"4550",0,0,0,1,1,1,1,NA,31,20,0
"4551",0,0,0,1,1,1,1,0,31,21,0
"4552",0,0,0,1,1,1,1,0,31,22,0
"4553",0,0,0,1,1,1,1,0,31,23,0
"4554",0,0,0,1,1,1,1,0,31,24,0
"4555",0,0,0,1,1,1,1,0,31,25,0
"4556",0,0,0,1,1,1,1,0,31,26,0
"4557",0,0,0,1,1,1,1,0,31,27,0
"4558",0,0,0,1,1,1,1,0,31,28,0
"4559",0,0,0,1,1,1,1,0,31,29,0
"4560",0,0,0,1,1,1,1,0,31,30,0
"4561",0,0,0,1,1,1,1,0,31,31,0
"4562",0,0,0,1,1,1,1,0,31,32,0
"4563",0,0,0,1,1,1,1,0,31,33,0
"4564",0,0,0,1,1,1,1,0,31,34,0
"4565",0,0,0,1,1,1,1,0,31,35,0
"4566",0,0,0,1,1,1,1,0,31,36,0
"4567",0,0,0,1,1,1,1,0,31,37,0
"4568",0,0,0,1,1,1,1,0,31,38,0
"4569",0,0,0,1,1,1,1,0,31,39,0
"4570",0,0,0,1,1,1,1,0,31,40,0
"4571",0,0,0,1,1,1,1,0,31,41,0
"4572",0,0,0,1,1,1,1,0,31,42,0
"4573",0,0,0,1,1,1,1,0,31,43,0
"4574",1.09861228866811,0,0,1,1,1,1,0,31,44,2
"4575",-1.09861228866811,0,0,1,1,1,1,1,31,45,0
"4576",1.09861228866811,0,0,1,1,1,1,1,31,46,2
"4577",-0.405465108108164,0,0,1,1,1,1,4,31,47,1
"4578",-0.693147180559945,0,0,1,1,1,1,37,31,48,0
"4579",2.39789527279837,0,0,1,1,1,1,46,31,49,10
"4580",-0.200670695462151,0,0,1,1,1,0,59,31,50,8
"4581",-0.251314428280906,0,0,1,1,1,0,81,31,51,6
"4582",1.09861228866811,0,0,1,1,1,0,104,31,52,20
"4583",0,0,0,1,1,1,0,147,31,53,20
"4584",-1.65822807660353,0,0,1,1,1,0,147,31,54,3
"4585",3.26766598903763,0,0,1,1,1,0,218,31,55,104
"4586",-0.336472236621213,0,0,1,1,1,0,298,31,56,74
"4587",0.679724160227805,0,0,1,1,1,0,430,31,57,147
"4588",0.846332143267245,0,0,1,1,1,0,617,31,58,344
"4589",-0.832909122935105,0,0,0,1,1,0,952,31,59,149
"4590",1.07158361628019,0.0666666666666667,1,0,1,1,0,1154,31,60,437
"4591",0.29450803752218,0.133333333333333,1,0,1,1,0,1621,31,61,587
"4592",0.45953232937844,0.2,1,0,0,1,0,2241,31,62,930
"4593",-0.112426836455858,0.266666666666667,1,0,0,1,0,3203,31,63,831
"4594",-0.133531392624523,0.333333333333333,1,0,0,1,0,12000,31,64,727
"4595",1.2236946268061,0.4,1,0,0,1,0,14854,31,65,2474
"4596",-0.238411023444998,0.466666666666667,1,0,0,1,0,20537,31,66,1949
"4597",0.165079750359449,0.533333333333333,1,0,0,1,0,25372,31,67,2299
"4598",-0.0162177562837043,0.6,1,0,0,1,0,30510,31,68,2262
"4599",0.362271274670369,0.666666666666667,1,0,0,1,0,35602,31,69,3250
"4600",-0.455771339413447,0.733333333333333,1,0,0,1,0,41860,31,70,2060
"4601",0.546569242955616,0.8,1,0,0,1,0,45773,31,71,3559
"4602",-0.0649880603674386,0.866666666666667,1,0,0,1,0,52642,31,72,3335
"4603",0.255236914445671,0.933333333333333,1,0,0,1,0,59110,31,73,4305
"4604",-0.0178074058839837,1,1,0,0,1,0,67503,31,74,4229
"4605",-0.223734742581799,1,1,0,0,1,0,75356,31,75,3381
"4606",0.0585701247065522,1,1,0,0,1,0,82166,31,76,3585
"4607",-0.0749663781466001,1,1,0,0,1,0,89032,31,77,3326
"4608",-0.0961521331857931,1,1,0,0,1,0,94974,31,78,3021
"4609",0.172511851393399,1,1,0,0,1,0,100416,31,79,3590
"4610",-0.00810853037647519,1,1,0,0,0,0,107192,31,80,3561
"4611",0.000561324741092051,1,1,0,0,0,0,113523,31,81,3563
"4612",0.037449310041616,1,1,0,0,0,0,120193,31,82,3699
"4613",-0.302201383776234,1,1,0,0,0,0,126735,31,83,2734
"4614",0.438667654618509,1,1,0,0,0,0,129469,31,84,4240
"4615",-0.653164963217854,1,1,0,0,0,0,139774,31,85,2206
"4616",0.6641862964939,1,1,0,0,0,0,144021,31,86,4287
"4617",-0.308100560993363,1,1,0,0,0,0,151830,31,87,3150
"4618",-0.0645596786659484,1,1,0,0,0,0,157449,31,88,2953
"4619",0.273190300637631,1,1,0,0,0,0,162536,31,89,3881
"4620",-0.126125309276818,1,1,0,0,0,0,170688,31,90,3421
"4621",0.0688759739475113,1,1,0,0,0,0,178057,31,91,3665
"4622",-0.0383700112729688,1,1,0,0,0,0,184826,31,92,3527
"4623",0.153178390008319,1,1,0,0,0,0,191659,31,93,4111
"4624",-0.638261126081175,1,1,0,0,0,0,200148,31,94,2171
"4625",0.419182744336964,1,1,0,0,0,0,205962,31,95,3302
"4626",0.0695780267211141,1,1,0,0,0,0,213686,31,96,3540
"4627",-0.498476322844174,1,1,0,0,0,0,223144,31,97,2150
"4628",0.215771020136794,1,1,0,0,0,0,227775,31,98,2668
"4629",-0.0614211172786945,1,1,0,0,0,0,234359,31,99,2509
"4630",-0.0926046796261408,1,1,0,0,0,0,241318,31,100,2287
"4631",0.10409222920499,1,1,0,0,0,0,247918,31,101,2538
"4632",-0.0043418264379298,1,1,0,0,0,0,256545,31,102,2527
"4633",0.180473859290591,1,1,0,0,0,0,262312,31,103,3027
"4634",-0.685252402712937,1,1,0,0,0,0,275066,31,104,1525
"4635",0.421070106177054,1,1,0,0,0,0,277220,31,105,2324
"4636",-0.582895420757422,1,1,0,0,0,0,287623,31,106,1297
"4637",0.482064654172862,1,1,0,0,0,0,288920,31,107,2101
"4638",-0.127703633364527,1,1,0,0,0,0,292658,31,108,1849
"4639",-0.171782691641677,1,1,0,0,0,0,298759,31,109,1557
"4640",-0.137389918312052,1,1,0,0,0,0,305206,31,110,1357
"4641",0.0676173554516408,1,1,0,0,0,0,312447,31,111,1452
"4642",-0.713307752158307,1,1,0,0,0,0,425933,31,112,711
"4643",-0.100379185307622,1,1,0,0,0,0,433060,31,113,643
"4644",0.575461189883987,1,1,0,0,0,0,441450,31,114,1144
"4645",0.112236385908393,1,1,0,0,0,0,451696,31,115,1280
"4646",-0.146891119814454,1,1,0,0,0,0,462972,31,116,1105
"4647",0.247086092171385,1,1,0,0,0,0,475224,31,117,1415
"4648",0.20432349198744,1,1,0,0,0,0,487565,31,118,1736
"4649",-0.441512967171904,1,1,0,0,0,0,505569,31,119,1116
"4650",0.2407143290279,1,1,0,0,0,0,520182,31,120,1420
"4651",-0.560848073981687,1,1,0,0,0,0,531343,31,121,810
"4652",0.203469152541161,1,1,0,0,0,0,544274,31,122,993
"4653",-0.570235356762884,1,1,0,0,0,0,555314,31,123,561
"4654",0.591142041582197,1,1,0,0,0,0,578735,31,124,1014
"4655",-0.0778284122676247,1,1,0,0,0,0,603807,31,125,938
"4656",-0.333070149563535,1,1,0,0,0,0,623797,31,126,672
"4657",0.250984177287151,1,1,0,0,0,0,635892,31,127,864
"4658",-0.438370544550568,1,1,0,0,0,0,660325,31,128,557
"4659",1.09021391896928,1,1,0,0,0,0,685857,31,129,1659
"4660",-0.774697047524053,1,1,0,0,0,0,716411,31,130,764
"4661",0.091142266655547,1,1,0,0,0,0,745308,31,131,837
"4662",-0.569810778787006,1,1,0,0,0,0,746145,31,132,473
"4663",0.281332844773122,1,1,0,0,0,0,795600,31,133,627
"4664",-0.181048482147157,1,1,0,0,0,0,817677,31,134,523
"4665",-0.123764630234808,1,1,0,0,0,0,837420,31,135,462
"4666",0.555596614183715,1,1,0,0,0,0,857729,31,136,806
"4667",-0.368964705888638,1,1,0,0,0,0,918891,31,137,557
"4668",-0.718556896085313,1,1,0,0,0,0,943016,31,138,271
"4669",0.205338926680703,1,1,0,0,0,0,960425,31,139,333
"4670",-0.1073585183205,1,1,0,0,0,0,975089,31,140,299
"4671",0.607952334496714,1,1,0,0,0,0,989497,31,141,550
"4672",-0.156876715136497,1,1,0,0,0,0,1008934,31,142,470
"4673",-0.299786171813991,1,1,0,0,0,0,1030793,31,143,348
"4674",0.236237959875271,1,1,0,0,0,0,1055396,31,144,441
"4675",-0.467292375890359,1,1,0,0,0,0,1078215,31,145,276
"4676",-0.21684573472722,1,1,0,0,0,0,1097616,31,146,222
"4677",0.37357174433221,1,1,0,0,0,0,1116083,31,147,323
"4678",-0.153122402101692,1,1,0,0,0,0,1131782,31,148,277
"4679",0.376265953415902,1,1,0,0,0,0,1147841,31,149,404
"4680",-0.0377403279828465,1,1,0,0,0,0,1171734,31,150,389
"4681",-0.140146631743242,1,1,0,0,0,0,1194343,31,151,338
"4682",NA,0,0,NA,NA,NA,NA,NA,32,1,0
"4683",0,0,0,NA,NA,NA,NA,NA,32,2,0
"4684",0,0,0,1,1,1,1,NA,32,3,0
"4685",0,0,0,1,1,1,1,NA,32,4,0
"4686",0,0,0,1,1,1,1,NA,32,5,0
"4687",0,0,0,1,1,1,1,NA,32,6,0
"4688",0,0,0,1,1,1,1,NA,32,7,0
"4689",0,0,0,1,1,1,1,NA,32,8,0
"4690",0,0,0,1,1,1,1,NA,32,9,0
"4691",0,0,0,1,1,1,1,NA,32,10,0
"4692",0,0,0,1,1,1,1,NA,32,11,0
"4693",0,0,0,1,1,1,1,NA,32,12,0
"4694",0,0,0,1,1,1,1,NA,32,13,0
"4695",0,0,0,1,1,1,1,NA,32,14,0
"4696",0,0,0,1,1,1,1,NA,32,15,0
"4697",0,0,0,1,1,1,1,NA,32,16,0
"4698",0,0,0,1,1,1,1,NA,32,17,0
"4699",0,0,0,1,1,1,1,NA,32,18,0
"4700",0,0,0,1,1,1,1,NA,32,19,0
"4701",0,0,0,1,1,1,1,NA,32,20,0
"4702",0,0,0,1,1,1,1,NA,32,21,0
"4703",0,0,0,1,1,1,1,NA,32,22,0
"4704",0,0,0,1,1,1,1,NA,32,23,0
"4705",0,0,0,1,1,1,1,NA,32,24,0
"4706",0,0,0,1,1,1,1,NA,32,25,0
"4707",0,0,0,1,1,1,1,NA,32,26,0
"4708",0,0,0,1,1,1,1,NA,32,27,0
"4709",0,0,0,1,1,1,1,NA,32,28,0
"4710",0,0,0,1,1,1,1,NA,32,29,0
"4711",0,0,0,1,1,1,1,NA,32,30,0
"4712",0,0,0,1,1,1,1,NA,32,31,0
"4713",0,0,0,1,1,1,1,NA,32,32,0
"4714",0,0,0,1,1,1,1,NA,32,33,0
"4715",0,0,0,1,1,1,1,NA,32,34,0
"4716",0,0,0,1,1,1,1,NA,32,35,0
"4717",0,0,0,1,1,1,1,NA,32,36,0
"4718",0,0,0,1,1,1,1,NA,32,37,0
"4719",0,0,0,1,1,1,1,NA,32,38,0
"4720",0,0,0,1,1,1,1,NA,32,39,0
"4721",0,0,0,1,1,1,1,NA,32,40,0
"4722",0,0,0,1,1,1,1,NA,32,41,0
"4723",0,0,0,1,1,1,1,NA,32,42,0
"4724",0,0,0,1,1,1,1,NA,32,43,0
"4725",0,0,0,1,1,1,1,NA,32,44,0
"4726",0,0,0,1,1,1,1,NA,32,45,0
"4727",0,0,0,1,1,1,1,16,32,46,0
"4728",0,0,0,1,1,1,1,48,32,47,0
"4729",0,0,0,1,1,1,1,48,32,48,0
"4730",0,0,0,1,1,1,1,57,32,49,0
"4731",1.38629436111989,0,0,1,1,1,1,69,32,50,3
"4732",-0.287682072451781,0,0,1,1,1,1,90,32,51,2
"4733",0.693147180559945,0,0,1,1,1,0,160,32,52,5
"4734",-0.405465108108164,0,0,1,1,1,0,200,32,53,3
"4735",-1.38629436111989,0,0,1,1,1,0,247,32,54,0
"4736",2.19722457733622,0,0,1,1,1,0,495,32,55,8
"4737",-1.09861228866811,0,0,1,1,1,0,583,32,56,2
"4738",0.693147180559945,0,0,0,1,1,0,1272,32,57,5
"4739",0.287682072451781,0,0,0,1,1,0,2354,32,58,7
"4740",0,0,0,0,1,1,0,2797,32,59,7
"4741",0.559615787935423,0,0,0,1,1,0,3814,32,60,13
"4742",-1.54044504094715,0,0,0,1,1,0,3828,32,61,2
"4743",2.19722457733622,0,0,0,1,1,0,4779,32,62,26
"4744",-0.405465108108165,0.0666666666666667,1,0,1,1,0,5386,32,63,17
"4745",-0.251314428280906,0.133333333333333,1,0,1,1,0,5973,32,64,13
"4746",-2.63905732961526,0.2,1,0,0,1,0,6842,32,65,0
"4747",3.17805383034795,0.266666666666667,1,0,0,1,0,7793,32,66,23
"4748",1.11240561080045,0.333333333333333,1,0,0,1,0,8513,32,67,72
"4749",-0.889262059486235,0.4,1,0,0,1,0,9387,32,68,29
"4750",-3.40119738166216,0.466666666666667,1,0,0,1,0,11006,32,69,0
"4751",4.36944785246702,0.533333333333333,1,0,0,1,0,11179,32,70,78
"4752",-1.80449849500548,0.6,1,0,0,1,0,12527,32,71,12
"4753",1.28519824424852,0.666666666666667,1,0,0,1,0,13240,32,72,46
"4754",0.920537022755607,0.733333333333333,1,0,0,1,0,14011,32,73,117
"4755",-1.93747128040945,0.8,1,0,0,1,0,14778,32,74,16
"4756",1.94591014905531,0.866666666666667,1,0,0,1,0,15632,32,75,118
"4757",-0.635988766719997,0.933333333333333,1,0,0,1,0,16828,32,76,62
"4758",0.548213155837611,1,1,0,0,1,0,19136,32,77,108
"4759",-1.35914337205394,1,1,0,0,1,0,21825,32,78,27
"4760",0.474457979595116,1,1,0,0,1,0,22245,32,79,44
"4761",1.57323486377014,1,1,0,0,1,0,23807,32,80,216
"4762",-2.98200208074209,1,1,0,0,1,0,27098,32,81,10
"4763",2.64552984412088,1,1,0,0,1,0,27098,32,82,154
"4764",-2.15305335902308,1,1,0,0,1,0,28692,32,83,17
"4765",1.54044504094715,1,1,0,0,1,0,30515,32,84,83
"4766",0.51082562376599,1,1,0,0,1,0,31970,32,85,139
"4767",-4.9416424226093,1,1,0,0,1,0,32850,32,86,0
"4768",4.7361984483945,1,1,0,0,1,0,33394,32,87,113
"4769",0.572069249006709,1,1,0,0,1,0,34488,32,88,201
"4770",-1.43706668649331,1,1,0,0,1,0,35613,32,89,47
"4771",0.9729860755507,1,1,0,0,1,0,36632,32,90,126
"4772",-4.84418708645859,1,1,0,0,1,0,37042,32,91,0
"4773",5.48063892334199,1,1,0,0,1,0,38755,32,92,239
"4774",-0.344840486291729,1,1,0,0,1,0,40877,32,93,169
"4775",-0.172953806790355,1,1,0,0,1,0,41232,32,94,142
"4776",-0.0212022076506031,1,1,0,0,1,0,46563,32,95,139
"4777",-0.736949803218338,1,1,0,0,1,0,51510,32,96,66
"4778",0.400477566597126,1,1,0,0,1,0,53735,32,97,99
"4779",0.405465108108164,1,1,0,0,1,0,56615,32,98,149
"4780",0.470003629245736,1,1,0,0,1,0,58803,32,99,239
"4781",-0.187334098617499,1,1,0,0,1,0,61745,32,100,198
"4782",-0.658575836494856,1,1,0,0,1,0,65085,32,101,102
"4783",0.758898558122726,1,1,0,0,1,0,67869,32,102,219
"4784",-0.614504053240832,1,1,0,0,1,0,71118,32,103,118
"4785",0.424883193965266,1,1,0,0,1,0,74944,32,104,181
"4786",-0.521875459952575,1,1,0,0,1,0,77977,32,105,107
"4787",0.35482137528941,1,1,0,0,1,0,81720,32,106,153
"4788",0.276253376628158,1,1,0,0,1,0,83251,32,107,202
"4789",-0.114708947775961,1,1,0,0,0,0,85684,32,108,180
"4790",-0.535057937153759,1,1,0,0,0,0,89032,32,109,105
"4791",-0.20909179785856,1,1,0,0,0,0,93262,32,110,85
"4792",0.878371497011861,1,1,0,0,0,0,97053,32,111,206
"4793",-0.362905493689368,1,1,0,0,0,0,102498,32,112,143
"4794",0.0606246218164346,1,1,0,0,0,0,106721,32,113,152
"4795",-0.0887954987831314,1,1,0,0,0,0,110289,32,114,139
"4796",0.133531392624523,1,1,0,0,0,0,115011,32,115,159
"4797",0.150572858479375,1,1,0,0,0,0,119601,32,116,185
"4798",-0.703958096664161,1,1,0,0,0,0,124458,32,117,91
"4799",0.547115625171191,1,1,0,0,0,0,128584,32,118,158
"4800",-0.494193223716849,1,1,0,0,0,0,133253,32,119,96
"4801",0.261570928448095,1,1,0,0,0,0,137620,32,120,125
"4802",0.213574100298059,1,1,0,0,0,0,142246,32,121,155
"4803",-0.0129034048359076,1,1,0,0,0,0,147344,32,122,153
"4804",-5.03695260241363,1,1,0,0,0,0,152767,32,123,0
"4805",5.76519110278484,1,1,0,0,0,0,158383,32,124,318
"4806",-1.33437430394153,1,1,0,0,0,0,169119,32,125,83
"4807",0.22314355131421,1,1,0,0,0,0,173481,32,126,104
"4808",0.158224005214894,1,1,0,0,0,0,177361,32,127,122
"4809",-0.0847965366600762,1,1,0,0,0,0,180646,32,128,112
"4810",0.140146631743241,1,1,0,0,0,0,179543,32,129,129
"4811",0.0152674721307884,1,1,0,0,0,0,183544,32,130,131
"4812",-0.693147180559945,1,1,0,0,0,0,188261,32,131,65
"4813",0.528844129268669,1,1,0,0,0,0,194447,32,132,111
"4814",0.697601530909326,1,1,0,0,0,0,199604,32,133,224
"4815",-0.653926467406664,1,1,0,0,0,0,203115,32,134,116
"4816",0.603802080224095,1,1,0,0,0,0,206837,32,135,213
"4817",0.402344980771921,1,1,0,0,0,0,212996,32,136,319
"4818",-0.9085085914321,1,1,0,0,0,0,217757,32,137,128
"4819",0.0889474860164965,1,1,0,0,0,0,224640,32,138,140
"4820",-0.136575535005751,1,1,0,0,0,0,229147,32,139,122
"4821",-1.02799472145416,1,1,0,0,0,0,234375,32,140,43
"4822",1.19941698779008,1,1,0,0,0,0,238801,32,141,145
"4823",-0.212921997242671,1,1,0,0,0,0,241657,32,142,117
"4824",0.304489190768161,1,1,0,0,0,0,245557,32,143,159
"4825",-0.51082562376599,1,1,0,0,0,0,255284,32,144,95
"4826",0.0703807967617998,1,1,0,0,0,0,255284,32,145,102
"4827",0.177455367142781,1,1,0,0,0,0,258994,32,146,122
"4828",-0.323547985640277,1,1,0,0,0,0,263665,32,147,88
"4829",0.401712758489614,1,1,0,0,0,0,267921,32,148,132
"4830",-0.401712758489614,1,1,0,0,0,0,271553,32,149,88
"4831",0.19349485739208,1,1,0,0,0,0,275897,32,150,107
"4832",0.45953232937844,1,1,0,0,0,0,280175,32,151,170
